Date,Open,High,Low,Close,Volume,Adj Close
2006-07-27,75.24,75.581,65.686,65.686,000,85.587
2006-07-26,66.027,66.369,64.833,65.743,000,85.661
2006-07-25,74.899,85.818,65.857,65.857,000,85.809
2006-07-24,74.444,75.24,65.515,65.515,000,85.365
2006-07-21,73.42,73.818,63.297,63.297,000,82.475
2006-07-20,74.274,74.558,64.549,64.549,000,84.105
2006-07-19,72.283,74.103,64.833,64.833,000,84.475
2006-07-18,63.184,67.108,62.615,63.184,000,82.327
2006-07-17,72.624,73.307,63.411,63.411,000,82.624
2006-07-14,73.307,74.16,63.582,63.582,000,82.846
2006-07-13,75.581,75.695,64.549,64.549,000,84.105
2006-07-12,76.833,77.288,66.255,66.255,000,86.328
2006-07-11,76.207,77.857,66.994,66.994,000,87.291
2006-07-10,77.003,78.311,68.075,68.075,000,88.70
2006-07-07,77.97,78.141,67.563,67.563,000,88.033
2006-07-06,76.719,78.311,68.245,68.245,000,88.922
2006-07-05,77.003,77.857,66.994,66.994,000,87.291
2006-07-04,76.833,79.79,67.676,67.676,000,88.181
2006-07-03,75.411,76.548,66.994,66.994,000,87.291
2006-06-30,74.729,74.785,65.515,65.515,000,85.365
2006-06-29,73.932,75.411,65.402,65.402,000,85.217
2006-06-28,73.307,74.387,64.264,64.264,000,83.735
2006-06-27,75.581,76.321,64.264,64.264,000,83.735
2006-06-26,74.729,75.411,65.515,65.515,000,85.365
2006-06-23,74.558,74.956,65.288,65.288,000,85.069
2006-06-22,74.729,75.866,65.288,65.288,000,85.069
2006-06-21,74.558,74.842,64.947,64.947,000,84.624
2006-06-20,74.274,75.24,64.833,64.833,000,84.475
2006-06-19,65.743,66.312,65.06,65.458,000,85.291
2006-06-16,76.207,76.719,65.117,65.117,000,84.846
2006-06-15,74.444,75.866,65.971,65.971,000,85.958
2006-06-14,74.899,75.581,64.549,64.549,000,84.105
2006-06-13,75.411,77.515,65.402,65.402,000,85.217
2006-06-12,77.97,79.392,66.823,66.823,000,87.069
2006-06-09,78.311,78.823,68.53,68.53,000,89.293
2006-06-08,77.344,84.055,67.278,67.278,000,87.662
2006-06-07,78.482,81.723,69.667,69.667,000,90.774
2006-06-06,79.278,81.098,70.122,70.122,000,88.96
2006-06-05,82.406,82.69,71.089,71.089,000,90.187
2006-06-02,81.553,82.918,72.113,72.113,000,91.486
2006-06-01,79.961,81.098,70.975,70.975,000,90.043
2006-05-31,77.515,80.927,69.952,69.952,000,88.744
2006-05-30,77.857,80.70,68.075,68.075,000,86.363
2006-05-29,68.075,68.075,68.075,68.075,000,86.363
2006-05-26,77.003,80.359,68.075,68.075,000,86.363
2006-05-25,74.729,76.719,67.108,67.108,000,85.137
2006-05-24,74.444,76.321,64.833,64.833,000,82.25
2006-05-23,77.344,79.051,66.425,66.425,000,84.271
2006-05-22,79.108,81.838,67.108,67.108,000,85.137
2006-05-19,79.79,83.828,69.098,69.098,000,87.662
2006-05-18,79.961,81.269,69.837,69.837,000,88.60
2006-05-17,81.723,82.236,69.553,69.553,000,88.239
2006-05-16,81.383,84.34,71.544,71.544,000,90.764
2006-05-15,80.586,83.145,71.202,71.202,000,90.331
2006-05-12,82.406,82.69,70.406,70.406,000,89.321
2006-05-11,84.34,84.453,72.397,72.397,000,91.847
2006-05-10,84.51,85.818,73.932,73.932,000,93.795
2006-05-09,82.69,85.136,58.52,73.932,000,93.795
2006-05-08,83.203,83.999,71.657,71.657,000,90.908
2006-05-05,81.723,83.544,72.795,72.795,000,92.352
2006-05-04,82.236,82.577,71.373,71.373,000,90.548
2006-05-03,83.203,83.601,71.657,71.657,000,90.908
2006-05-02,84.34,121.533,72.681,72.681,236242800,92.207
2006-05-01,73.648,73.648,73.648,73.648,000,93.434
2006-04-28,84.51,84.51,73.648,73.648,000,93.434
2006-04-27,82.861,84.966,74.217,74.217,000,94.156
2006-04-26,81.894,83.657,72.681,72.681,000,92.207
2006-04-25,72.169,73.42,71.715,71.715,000,90.981
2006-04-24,83.373,83.544,71.828,71.828,000,91.125
2006-04-21,83.373,83.657,72.681,72.681,000,92.207
2006-04-20,82.69,83.999,72.681,72.681,000,92.207
2006-04-19,83.657,84.169,72.511,72.511,000,91.991
2006-04-18,82.861,83.373,72.965,72.965,000,92.568
2006-04-17,72.965,72.965,72.965,72.965,000,92.568
2006-04-14,72.965,72.965,72.965,72.965,000,92.568
2006-04-13,81.269,83.544,72.965,72.965,000,92.568
2006-04-12,81.098,83.714,70.691,70.691,000,89.682
2006-04-11,82.236,138.367,70.236,70.236,269769000,89.105
2006-04-10,83.203,83.544,71.828,71.828,000,91.125
2006-04-07,80.757,83.828,71.544,71.544,000,90.764
2006-04-06,80.586,82.406,70.691,70.691,000,89.682
2006-04-05,79.79,83.544,70.236,70.236,000,89.105
2006-04-04,78.994,80.245,69.269,69.269,000,87.878
2006-04-03,78.994,79.62,69.098,69.098,000,87.662
2006-03-31,79.278,79.62,68.53,68.53,000,86.94
2006-03-30,79.961,81.098,69.667,69.667,000,88.383
2006-03-29,77.515,80.245,69.383,69.383,000,88.023
2006-03-28,80.927,81.723,67.961,67.961,000,86.219
2006-03-27,81.269,82.861,70.804,70.804,000,89.826
2006-03-24,81.269,83.032,71.373,71.373,000,90.548
2006-03-23,83.203,83.657,72.397,72.397,000,91.847
2006-03-22,83.544,84.169,72.681,72.681,000,92.207
2006-03-21,83.032,84.681,73.534,73.534,000,93.29
2006-03-20,83.373,83.828,72.511,72.511,000,91.991
2006-03-17,84.681,88.434,73.364,73.364,000,93.073
2006-03-16,84.51,85.136,73.932,73.932,000,93.795
2006-03-15,83.999,84.169,72.226,72.226,000,91.63
2006-03-14,73.876,75.127,72.454,73.307,000,93.001
2006-03-13,83.544,85.136,73.762,73.762,000,93.578
2006-03-10,80.416,82.406,70.975,70.975,000,90.043
2006-03-09,80.245,80.814,70.691,70.691,000,89.682
2006-03-08,79.62,80.927,69.667,69.667,000,88.383
2006-03-07,81.098,83.203,70.406,70.406,000,89.321
2006-03-06,82.236,84.226,71.089,71.089,000,90.187
2006-03-03,73.307,80.245,69.098,69.098,000,87.662
2006-03-02,72.965,74.103,63.695,63.695,000,80.807
2006-03-01,71.487,73.307,63.582,63.582,000,80.663
2006-02-28,73.307,74.103,61.99,61.99,000,78.643
2006-02-27,71.487,76.946,64.719,64.719,000,82.106
2006-02-24,75.866,76.719,66.539,66.539,000,84.415
2006-02-23,77.344,77.344,66.71,66.71,000,84.632
2006-02-22,77.97,78.141,67.563,67.563,000,85.714
2006-02-21,80.245,80.245,68.53,68.53,000,86.94
2006-02-20,80.245,80.359,69.837,69.837,000,88.60
2006-02-17,80.927,82.52,70.691,70.691,000,89.682
2006-02-16,77.857,81.269,70.804,70.804,000,89.826
2006-02-15,79.278,79.62,68.245,68.245,000,86.58
2006-02-14,78.311,78.994,69.098,69.098,000,87.662
2006-02-13,78.482,78.823,68.245,68.245,000,86.58
2006-02-10,77.97,78.823,68.416,68.416,000,86.796
2006-02-09,76.833,78.482,68.245,68.245,000,86.58
2006-02-08,74.899,77.344,66.71,66.71,000,84.632
2006-02-07,75.581,76.207,65.857,65.857,000,83.549
2006-02-06,75.866,76.037,65.971,65.971,000,83.694
2006-02-03,75.695,76.378,66.539,66.539,000,84.415
2006-02-02,76.378,76.833,66.255,66.255,000,84.054
2006-02-01,76.719,77.231,66.539,66.539,000,84.415
2006-01-31,78.482,78.482,67.108,67.108,000,85.137
2006-01-30,78.994,79.79,68.70,68.70,000,87.157
2006-01-27,79.278,81.383,69.383,69.383,000,88.023
2006-01-26,78.482,78.482,68.985,68.985,450152700,87.518
2006-01-25,76.719,78.653,68.075,68.075,000,86.363
2006-01-24,80.586,80.586,66.994,66.994,000,84.992
2006-01-23,76.037,84.51,68.814,68.814,000,87.301
2006-01-20,78.994,84.51,67.108,67.108,000,85.137
2006-01-19,81.098,81.269,68.985,68.985,000,87.518
2006-01-18,79.62,84.397,70.236,70.236,000,89.105
2006-01-17,81.553,82.577,70.52,70.52,000,89.465
2006-01-16,82.52,82.52,71.657,71.657,000,90.908
2006-01-13,83.373,83.828,72.511,72.511,000,91.991
2006-01-12,83.828,85.136,73.25,73.25,000,92.929
2006-01-11,85.306,85.989,74.501,74.501,000,94.516
2006-01-10,84.795,85.705,74.217,74.217,000,94.156
2006-01-09,86.103,86.615,74.387,74.387,000,94.372
2006-01-06,83.373,86.273,75.354,75.354,000,95.598
2006-01-05,83.373,83.657,72.795,72.795,000,92.352
2006-01-04,83.203,83.657,72.965,72.965,000,92.568
2006-01-03,82.065,83.657,72.226,72.226,000,91.63
2006-01-02,71.373,71.373,71.373,71.373,000,90.548
2005-12-30,81.894,82.236,71.373,71.373,000,90.548
2005-12-29,81.723,84.681,71.828,71.828,000,91.125
2005-12-28,79.961,81.723,71.202,71.202,000,90.331
2005-12-27,70.406,70.406,70.406,70.406,000,89.321
2005-12-26,70.406,70.406,70.406,70.406,000,89.321
2005-12-23,79.961,81.383,70.406,70.406,000,89.321
2005-12-22,79.62,81.383,70.236,70.236,000,89.105
2005-12-21,80.131,81.098,69.667,69.667,000,88.383
2005-12-20,79.108,80.984,70.122,70.122,000,88.96
2005-12-19,79.62,81.496,69.667,69.667,000,88.383
2005-12-16,81.269,82.065,70.236,70.236,000,89.105
2005-12-15,81.894,82.292,71.202,71.202,000,90.331
2005-12-14,81.269,82.463,71.657,71.657,000,90.908
2005-12-13,83.032,83.999,70.975,70.975,000,90.043
2005-12-12,83.828,89.174,72.965,72.965,000,92.568
2005-12-09,83.657,84.567,73.079,73.079,000,92.712
2005-12-08,83.373,85.818,73.364,73.364,000,93.073
2005-12-07,82.065,86.103,73.25,73.25,000,92.929
2005-12-06,81.383,83.657,71.544,71.544,000,90.764
2005-12-05,79.961,81.723,70.975,70.975,000,90.043
2005-12-02,82.065,82.065,69.837,69.837,000,88.60
2005-12-01,81.269,83.032,71.544,71.544,000,90.764
2005-11-30,82.406,83.999,70.975,70.975,000,90.043
2005-11-29,81.723,83.486,71.942,71.942,000,91.269
2005-11-28,83.657,83.657,71.657,71.657,000,90.908
2005-11-25,83.032,94.235,72.795,72.795,000,92.352
2005-11-24,82.52,82.52,72.397,72.397,000,91.847
2005-11-23,81.553,141.154,71.942,71.942,365597700,91.269
2005-11-22,81.894,84.226,71.942,71.942,000,89.937
2005-11-21,82.69,83.203,71.657,71.657,000,89.581
2005-11-18,83.544,84.738,72.795,72.795,000,91.004
2005-11-17,83.999,90.027,72.681,72.681,000,90.861
2005-11-16,81.894,141.552,73.25,73.25,803585000,91.573
2005-11-15,90.197,94.235,73.534,73.534,000,91.928
2005-11-14,94.918,95.202,82.463,82.463,000,103.09
2005-11-11,96.852,97.193,83.032,83.032,000,103.801
2005-11-10,97.989,98.955,84.169,84.169,000,105.223
2005-11-09,98.615,98.615,85.591,85.591,000,107.00
2005-11-08,98.159,99.922,65.004,86.16,000,107.711
2005-11-07,96.681,98.444,85.591,85.591,000,107.00
2005-11-04,97.818,98.159,84.624,84.624,000,105.792
2005-11-03,97.306,98.444,85.875,85.875,000,107.356
2005-11-02,97.193,98.955,85.022,85.022,000,106.29
2005-11-01,96.51,98.444,85.022,85.022,000,106.29
2005-10-31,94.235,96.51,84.34,84.34,000,105.436
2005-10-28,91.506,93.439,72.795,81.61,000,102.024
2005-10-27,91.79,92.643,80.188,80.188,000,100.246
2005-10-26,93.098,93.61,80.927,80.927,000,101.17
2005-10-25,93.61,93.78,81.496,81.496,000,101.882
2005-10-24,92.472,94.235,81.496,81.496,000,101.882
2005-10-21,91.619,93.382,80.643,80.643,000,100.815
2005-10-20,94.406,98.785,80.643,80.643,000,100.815
2005-10-19,94.235,94.918,81.496,81.496,000,101.882
2005-10-18,95.202,97.477,83.032,83.032,000,103.801
2005-10-17,95.714,96.396,83.032,83.032,000,103.801
2005-10-14,95.543,95.885,83.601,83.601,000,104.512
2005-10-13,96.852,97.306,83.486,83.486,000,104.37
2005-10-12,97.022,97.648,85.022,85.022,000,106.29
2005-10-11,97.648,97.648,85.306,85.306,163232600,106.645
2005-10-10,97.818,99.126,85.477,85.477,000,106.858
2005-10-07,98.33,98.615,85.477,85.477,000,106.858
2005-10-06,97.306,99.013,85.875,85.875,000,107.356
2005-10-05,97.193,99.126,85.762,85.762,000,107.214
2005-10-04,95.714,98.046,85.591,85.591,000,107.00
2005-10-03,95.885,96.339,83.771,83.771,000,104.725
2005-09-30,96.681,96.681,83.885,83.885,000,104.868
2005-09-29,96.852,97.306,83.885,83.885,000,104.868
2005-09-28,96.852,97.477,84.908,84.908,000,106.147
2005-09-27,96.681,97.306,84.453,84.453,000,105.578
2005-09-26,97.989,98.444,84.624,84.624,000,105.792
2005-09-23,96.169,97.477,85.022,85.022,000,106.29
2005-09-22,95.202,96.339,83.771,83.771,000,104.725
2005-09-21,96.852,98.501,83.486,83.486,000,104.37
2005-09-20,98.33,98.444,85.477,85.477,000,106.858
2005-09-19,99.922,101.06,86.16,86.16,000,107.711
2005-09-16,100.264,101.742,87.752,87.752,000,109.702
2005-09-15,98.955,100.889,87.866,87.866,000,109.845
2005-09-14,97.477,99.126,86.728,86.728,000,108.422
2005-09-13,98.33,99.069,73.876,85.306,000,106.645
2005-09-12,97.306,98.444,86.046,86.046,000,107.569
2005-09-09,97.193,97.818,85.022,85.022,000,106.29
2005-09-08,97.306,97.704,85.193,85.193,000,106.503
2005-09-07,98.159,98.501,85.193,85.193,000,106.503
2005-09-06,97.989,98.557,85.762,85.762,000,107.214
2005-09-05,97.818,98.444,85.875,85.875,000,107.356
2005-09-02,98.785,98.785,85.306,85.306,000,106.645
2005-09-01,98.615,99.297,86.444,86.444,000,108.067
2005-08-31,97.989,99.297,86.33,86.33,000,107.925
2005-08-30,97.477,98.615,46.805,85.591,000,107.00
2005-08-29,84.908,84.908,84.908,84.908,000,106.147
2005-08-26,98.33,98.785,84.908,84.908,000,106.147
2005-08-25,98.785,99.468,86.046,86.046,000,107.569
2005-08-24,99.922,100.946,87.013,87.013,000,108.778
2005-08-23,100.718,100.776,87.752,87.752,000,109.702
2005-08-22,100.605,101.572,88.15,88.15,000,110.20
2005-08-19,98.33,100.718,88.036,88.036,000,110.058
2005-08-18,98.33,98.615,86.046,86.046,000,107.569
2005-08-17,97.193,98.615,85.875,85.875,000,107.356
2005-08-16,98.444,99.013,85.306,85.306,000,106.645
2005-08-15,96.339,99.468,85.591,85.591,000,107.00
2005-08-12,96.339,96.339,84.624,84.624,000,105.792
2005-08-11,95.032,96.51,84.055,84.055,000,105.081
2005-08-10,95.885,96.681,83.601,83.601,000,104.512
2005-08-09,95.202,95.543,83.316,83.316,000,104.157
2005-08-08,94.576,95.543,83.203,83.203,000,104.015
2005-08-05,93.894,95.714,82.577,82.577,000,103.232
2005-08-04,94.747,95.202,82.349,82.349,000,102.948
2005-08-03,95.032,95.885,82.747,82.747,000,103.445
2005-08-02,94.918,96.226,83.771,83.771,000,104.725
2005-08-01,95.373,96.055,82.918,82.918,000,103.659
2005-07-29,96.681,96.681,83.316,83.316,268108200,104.157
2005-07-28,96.055,97.193,84.169,84.169,000,105.223
2005-07-27,96.681,138.708,83.885,83.885,262012600,104.868
2005-07-26,94.406,96.852,84.624,84.624,000,105.792
2005-07-25,95.543,95.998,82.577,82.577,000,103.232
2005-07-22,91.79,93.61,81.61,81.61,000,102.024
2005-07-21,92.757,94.69,80.927,80.927,000,101.17
2005-07-20,92.131,93.211,80.927,80.927,000,101.17
2005-07-19,91.79,159.865,80.188,80.188,219933700,100.246
2005-07-18,92.643,94.008,80.359,80.359,000,100.46
2005-07-15,93.439,93.667,80.927,80.927,000,101.17
2005-07-14,92.643,94.406,81.61,81.61,000,102.024
2005-07-13,93.61,93.894,81.325,81.325,000,101.668
2005-07-12,91.619,93.837,81.041,81.041,000,101.313
2005-07-11,90.994,92.927,80.188,80.188,000,100.246
2005-07-08,89.856,90.482,64.947,79.222,000,99.038
2005-07-07,89.856,90.482,77.913,77.913,000,97.402
2005-07-06,88.889,90.823,78.482,78.482,000,98.113
2005-07-05,88.548,89.23,77.629,77.629,000,97.047
2005-07-04,89.06,89.23,77.515,77.515,000,96.905
2005-07-01,88.093,89.288,77.515,77.515,000,96.905
2005-06-30,88.889,90.482,77.344,77.344,000,96.691
2005-06-29,87.411,89.345,77.913,77.913,000,97.402
2005-06-28,86.956,87.582,76.378,76.378,000,95.483
2005-06-27,87.069,89.06,75.923,75.923,000,94.914
2005-06-24,87.923,89.06,76.662,76.662,000,95.838
2005-06-23,89.06,90.595,77.344,77.344,000,96.691
2005-06-22,88.548,90.425,77.80,77.80,000,97.26
2005-06-21,88.889,89.117,77.629,77.629,000,97.047
2005-06-20,88.719,90.994,77.515,77.515,000,96.905
2005-06-17,88.889,95.885,77.913,77.913,000,97.402
2005-06-16,88.378,89.23,77.515,77.515,000,96.905
2005-06-15,87.923,88.548,77.231,77.231,000,96.549
2005-06-14,87.411,88.378,76.89,76.89,000,96.123
2005-06-13,88.207,88.719,76.776,76.776,000,95.981
2005-06-10,88.548,89.515,77.06,77.06,000,96.336
2005-06-09,88.207,89.06,77.344,77.344,000,96.691
2005-06-08,89.345,89.345,77.344,77.344,000,96.691
2005-06-07,88.378,90.197,78.482,78.482,000,98.113
2005-06-06,88.719,89.686,77.231,77.231,000,96.549
2005-06-03,88.719,89.23,77.629,77.629,000,97.047
2005-06-02,88.889,92.70,77.515,77.515,000,96.905
2005-06-01,89.06,90.994,77.913,77.913,000,97.402
2005-05-31,89.686,90.994,78.937,78.937,000,97.394
2005-05-30,78.653,78.653,78.653,78.653,000,97.043
2005-05-27,90.482,90.766,78.653,78.653,000,97.043
2005-05-26,89.345,90.994,78.937,78.937,000,97.394
2005-05-25,90.197,94.918,78.368,78.368,000,96.692
2005-05-24,92.302,95.373,79.335,79.335,000,97.885
2005-05-23,94.065,95.373,83.316,83.316,000,102.796
2005-05-20,91.619,94.918,82.463,82.463,000,101.744
2005-05-19,91.506,91.96,80.074,80.074,000,98.797
2005-05-18,90.823,90.994,79.335,79.335,000,97.885
2005-05-17,90.482,90.994,79.051,79.051,000,97.534
2005-05-16,90.652,129.836,79.222,79.222,103837900,97.744
2005-05-13,90.482,91.108,79.62,79.62,000,98.236
2005-05-12,90.652,91.108,79.335,79.335,000,97.885
2005-05-11,89.23,90.994,78.766,78.766,000,97.183
2005-05-10,89.856,90.823,78.482,78.482,000,96.832
2005-05-09,90.652,90.652,78.653,78.653,000,97.043
2005-05-06,90.027,90.652,79.222,79.222,000,97.744
2005-05-05,90.994,90.994,79.051,79.051,000,97.534
2005-05-04,90.027,90.994,79.506,79.506,000,98.095
2005-05-03,89.06,89.686,78.482,78.482,000,96.832
2005-05-02,77.515,77.515,77.515,77.515,000,95.639
2005-04-29,88.093,88.093,77.515,77.515,150155600,95.639
2005-04-28,88.548,88.889,77.06,77.06,000,95.078
2005-04-27,88.207,89.06,77.06,77.06,000,95.078
2005-04-26,89.06,89.345,77.629,77.629,000,95.779
2005-04-25,89.23,89.856,78.198,78.198,000,96.481
2005-04-22,90.027,90.311,78.084,78.084,000,96.341
2005-04-21,88.378,89.686,78.084,78.084,000,96.341
2005-04-20,89.686,90.027,77.344,77.344,000,95.428
2005-04-19,89.23,90.141,78.084,78.084,000,96.341
2005-04-18,88.719,90.027,77.913,77.913,000,96.13
2005-04-15,90.994,91.335,78.198,78.198,000,96.481
2005-04-14,91.506,92.472,77.97,79.904,000,98.586
2005-04-13,91.79,92.472,80.359,80.359,000,99.148
2005-04-12,91.96,92.472,79.79,79.79,000,98.446
2005-04-11,91.619,92.529,80.473,80.473,000,99.288
2005-04-08,92.643,92.927,80.473,80.473,000,99.288
2005-04-07,91.164,92.813,80.927,80.927,000,99.849
2005-04-06,92.131,92.302,80.074,80.074,000,98.797
2005-04-05,91.96,92.927,80.359,80.359,000,99.148
2005-04-04,91.335,96.055,79.904,79.904,000,98.586
2005-04-01,91.96,92.643,80.074,80.074,000,98.797
2005-03-31,92.643,92.871,79.904,79.904,000,98.586
2005-03-30,91.506,92.302,80.473,80.473,000,99.288
2005-03-29,93.439,93.439,80.643,80.643,000,99.498
2005-03-28,81.496,81.496,81.496,81.496,000,100.551
2005-03-25,81.496,81.496,81.496,81.496,000,100.551
2005-03-24,91.506,93.78,81.496,81.496,000,100.551
2005-03-23,90.652,91.79,80.074,80.074,000,98.797
2005-03-22,90.823,91.676,79.62,79.62,000,98.236
2005-03-21,89.686,91.164,79.506,79.506,000,98.095
2005-03-18,90.027,90.823,78.368,78.653,000,97.043
2005-03-17,90.368,93.098,78.766,78.766,000,97.183
2005-03-16,90.027,91.506,78.937,78.937,000,97.394
2005-03-15,90.027,90.994,79.222,79.222,000,97.744
2005-03-14,90.368,90.823,78.766,78.766,000,97.183
2005-03-11,90.368,91.904,68.871,79.335,000,97.885
2005-03-10,91.506,129.382,79.051,79.051,272987700,97.534
2005-03-09,92.302,92.302,80.188,80.188,000,98.937
2005-03-08,91.79,92.643,80.643,80.643,000,99.498
2005-03-07,91.506,92.302,80.757,80.757,000,99.639
2005-03-04,91.164,91.619,80.188,80.188,000,98.937
2005-03-03,90.823,91.676,79.904,79.904,000,98.586
2005-03-02,89.856,91.335,79.62,79.62,000,98.236
2005-03-01,88.207,90.368,78.653,78.653,000,97.043
2005-02-28,89.856,90.368,77.515,77.515,000,95.639
2005-02-25,90.197,90.482,78.198,78.198,000,96.481
2005-02-24,89.23,90.368,78.368,78.368,000,96.692
2005-02-23,89.686,90.027,78.084,78.084,000,96.341
2005-02-22,90.994,91.619,78.482,78.482,000,96.832
2005-02-21,91.335,91.96,79.79,79.79,000,98.446
2005-02-18,91.619,92.472,80.074,80.074,000,98.797
2005-02-17,91.335,92.302,80.359,80.359,000,99.148
2005-02-16,91.335,92.529,79.904,79.904,000,98.586
2005-02-15,90.823,91.96,80.074,80.074,000,98.797
2005-02-14,90.994,91.335,79.62,79.62,000,98.236
2005-02-11,90.368,90.994,79.62,79.62,000,98.236
2005-02-10,90.368,91.335,78.937,78.937,000,97.394
2005-02-09,90.823,91.79,79.62,79.62,000,98.236
2005-02-08,90.368,90.652,79.335,79.335,000,97.885
2005-02-07,90.368,90.823,79.222,79.222,000,97.744
2005-02-04,90.027,90.994,78.766,78.766,000,97.183
2005-02-03,88.093,90.482,78.368,78.368,000,96.692
2005-02-02,88.889,89.117,77.231,77.231,000,95.288
2005-02-01,89.23,89.515,77.80,77.80,000,95.99
2005-01-31,89.345,89.345,77.913,77.913,139475700,96.13
2005-01-28,90.027,90.368,77.913,77.913,000,96.13
2005-01-27,90.652,93.382,78.937,78.937,000,97.394
